Date,GOOG,AMZN,MSFT,AAPL,BLK,JPM,IAU
2014-03-18,603.368408203125,378.7699890136719,39.54999923706055,18.97857093811035,301.0799865722656,58.060001373291016,26.280000686645508
2014-03-19,597.3858642578125,373.2300109863281,39.27000045776367,18.97357177734375,298.3999938964844,58.29999923706055,25.760000228881836
2014-03-20,596.3447265625,368.9700012207031,40.33000183105469,18.882143020629883,300.989990234375,60.11000061035156,25.739999771118164
2014-03-21,589.3110961914062,360.6199951171875,40.15999984741211,19.031070709228516,301.8599853515625,60.16999816894531,25.860000610351562
2014-03-24,576.802978515625,351.8500061035156,40.5,19.256786346435547,302.5799865722656,61.06999969482422,25.399999618530273
2014-03-25,577.196533203125,354.7099914550781,40.34000015258789,19.46392822265625,307.6000061035156,60.93000030517578,25.420000076293945
2014-03-26,563.8714599609375,343.4100036621094,39.790000915527344,19.277856826782227,309.25,59.900001525878906,25.219999313354492
2014-03-27,556.9309692382812,338.4700012207031,39.36000061035156,19.19499969482422,306.5,59.91999816894531,25.079999923706055
2014-03-28,558.456787109375,338.2900085449219,40.29999923706055,19.17357063293457,310.8900146484375,60.040000915527344,25.059999465942383
2014-03-31,555.4450073242188,336.3699951171875,40.9900016784668,19.169286727905273,314.4800109863281,60.709999084472656,24.8799991607666
2014-04-01,565.6071166992188,342.989990234375,41.41999816894531,19.344642639160156,316.8900146484375,60.66999816894531,24.81999969482422
2014-04-02,565.4475708007812,341.9599914550781,41.349998474121094,19.376785278320312,318.54998779296875,60.47999954223633,25.0
2014-04-03,568.1800537109375,333.6199951171875,41.0099983215332,19.24250030517578,314.6400146484375,60.65999984741211,24.940000534057617
2014-04-04,541.6528930664062,323.0,39.869998931884766,18.99357032775879,308.9200134277344,59.810001373291016,25.260000228881836
2014-04-07,536.6765747070312,317.760009765625,39.79999923706055,18.695356369018555,303.8900146484375,59.0,25.139999389648438
2014-04-08,553.3806762695312,327.07000732421875,39.81999969482422,18.694286346435547,302.3999938964844,58.849998474121094,25.360000610351562
2014-04-09,562.5953979492188,331.80999755859375,40.470001220703125,18.940000534057617,308.32000732421875,59.27000045776367,25.440000534057617
2014-04-10,539.4688720703125,317.1099853515625,39.36000061035156,18.695714950561523,295.95001220703125,57.400001525878906,25.559999465942383
2014-04-11,529.147216796875,311.7300109863281,39.209999084472656,18.5575008392334,293.7099914550781,55.29999923706055,25.540000915527344
2014-04-14,531.0619506835938,315.9100036621094,39.18000030517578,18.63142967224121,298.4700012207031,54.959999084472656,25.739999771118164
2014-04-15,534.9712524414062,316.0799865722656,39.75,18.498571395874023,300.7099914550781,54.79999923706055,25.280000686645508
2014-04-16,555.0161743164062,323.67999267578125,40.400001525878906,18.53607177734375,310.1499938964844,55.2599983215332,25.260000228881836
2014-04-17,534.6321411132812,324.9100036621094,40.0099983215332,18.74785614013672,308.3800048828125,55.220001220703125,25.1200008392334
